instance_id,language,difficulty,prompt_chars,interface_chars,url_count,code_fence_count,checkbox_line_count,file_path_hint_count,signature_block_count,needs_deepswe_prompt_change,reasons
jhump__protoreflect-401,go,medium,1674,33,0,6,0,0,0,True,code_fences
jhump__protoreflect-449,go,medium,196,33,0,0,0,0,0,False,
jhump__protoreflect-457,go,medium,357,33,0,2,0,0,0,True,code_fences
jhump__protoreflect-523,go,medium,1045,33,2,4,0,0,0,True,external_urls|code_fences
jhump__protoreflect-592,go,medium,1477,3159,4,0,0,5,20,True,interface_dump|external_urls|file_path_hints|signature_blocks
jkroepke__openvpn-auth-oauth2-223,go,medium,1044,2094,2,0,0,2,9,True,interface_dump|external_urls|file_path_hints|signature_blocks
jkroepke__openvpn-auth-oauth2-272,go,medium,22103,918,5,6,0,0,4,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
jkroepke__openvpn-auth-oauth2-458,go,medium,2702,1126,6,6,1,0,4,True,long_prompt|interface_dump|external_urls|code_fences|issue_template_boilerplate|signature_blocks
jomei__notionapi-184,go,medium,384,2332,0,2,0,0,27,True,interface_dump|code_fences|signature_blocks
jumptrading__influx-spout-94,go,medium,168,547,0,0,0,0,4,True,interface_dump|signature_blocks
jumptrading__influx-spout-96,go,medium,556,1014,0,0,0,0,4,True,interface_dump|signature_blocks
jumptrading__influx-spout-97,go,medium,118,33,0,0,0,0,0,False,
junegunn__fzf-4370,go,medium,324,1105,1,0,0,0,4,True,interface_dump|external_urls|signature_blocks
justwatchcom__gopass-802,go,medium,400,33,0,4,0,0,0,True,code_fences
k0sproject__k0s-834,go,medium,791,33,0,4,0,0,0,True,code_fences
k0sproject__k0sctl-181,go,medium,1066,587,2,4,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
k0sproject__k0sctl-556,go,medium,22174,663,5,12,0,0,4,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
k0sproject__k0sctl-781,go,medium,5779,814,5,2,0,0,4,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
k0sproject__k0sctl-784,go,medium,3839,2637,2,6,0,0,24,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
k1low__tbls-600,go,medium,1238,1808,3,0,0,0,13,True,interface_dump|external_urls|signature_blocks
k8ssandra__k8ssandra-operator-273,go,medium,2346,1491,4,0,0,0,4,True,interface_dump|external_urls|signature_blocks
k8ssandra__k8ssandra-operator-319,go,medium,1091,33,4,0,0,0,0,True,external_urls
k8ssandra__k8ssandra-operator-801,go,medium,470,924,0,0,0,0,4,True,interface_dump|signature_blocks
k8ssandra__k8ssandra-operator-825,go,medium,889,2296,2,0,0,0,8,True,interface_dump|external_urls|signature_blocks
kaito-project__kaito-1035,go,medium,2438,2667,3,0,0,0,12,True,interface_dump|external_urls|signature_blocks
kaspanet__kaspad-1800,go,medium,1083,2051,0,0,0,0,12,True,interface_dump|signature_blocks
keikoproj__instance-manager-125,go,medium,656,2040,0,0,0,0,20,True,interface_dump|signature_blocks
keikoproj__instance-manager-157,go,medium,831,2634,0,4,0,0,10,True,interface_dump|code_fences|signature_blocks
keikoproj__instance-manager-159,go,medium,179,2776,0,0,0,0,36,True,interface_dump|signature_blocks
keikoproj__instance-manager-160,go,medium,327,703,0,4,0,0,4,True,interface_dump|code_fences|signature_blocks
keikoproj__instance-manager-169,go,medium,1668,1860,1,4,0,0,14,True,interface_dump|external_urls|code_fences|signature_blocks
keikoproj__instance-manager-252,go,medium,745,33,0,2,0,0,0,True,code_fences
keikoproj__instance-manager-271,go,medium,427,33,0,0,0,0,0,False,
keikoproj__instance-manager-319,go,medium,1045,697,1,6,0,1,4,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
keikoproj__instance-manager-323,go,medium,381,2061,0,0,0,0,8,True,interface_dump|signature_blocks
keikoproj__instance-manager-374,go,medium,4810,1974,5,6,0,16,9,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
keikoproj__instance-manager-42,go,medium,349,33,0,0,0,0,0,False,
kentik__ktranslate-572,go,medium,1375,1006,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
kentik__ktranslate-696,go,medium,2104,33,1,2,0,0,0,True,external_urls|code_fences
kentik__ktranslate-721,go,medium,707,1773,1,2,0,1,8,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
khan__genqlient-376,go,medium,646,33,2,0,0,0,0,True,external_urls
kinvolk__lokomotive-1483,go,medium,3094,1074,0,8,0,0,4,True,long_prompt|interface_dump|code_fences|signature_blocks
kinvolk__lokomotive-1515,go,medium,4065,1242,6,12,0,0,8,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
klothoplatform__klotho-152,go,medium,334,33,0,0,0,0,0,False,
klothoplatform__klotho-155,go,medium,263,33,0,0,0,0,0,False,
klothoplatform__klotho-281,go,medium,1480,1044,1,0,0,1,4,True,interface_dump|external_urls|file_path_hints|signature_blocks
klothoplatform__klotho-354,go,medium,523,823,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
kmesh-net__kmesh-1094,go,medium,1513,932,3,0,0,0,4,True,interface_dump|external_urls|signature_blocks
knative-sandbox__eventing-kafka-1044,go,medium,1520,2341,0,0,0,0,6,True,interface_dump|signature_blocks
knative-sandbox__eventing-kafka-237,go,medium,255,2598,0,0,0,0,8,True,interface_dump|signature_blocks
knative-sandbox__eventing-kafka-782,go,medium,1557,3985,0,0,0,0,32,True,interface_dump|signature_blocks
knative-sandbox__eventing-kafka-broker-1971,go,medium,1872,1397,0,4,0,0,8,True,interface_dump|code_fences|signature_blocks
knative-sandbox__eventing-kafka-broker-212,go,medium,374,1502,0,0,0,0,8,True,interface_dump|signature_blocks
knative-sandbox__eventing-kafka-broker-2224,go,medium,6191,1931,1,18,0,0,12,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
knative-sandbox__eventing-kafka-broker-2773,go,medium,2357,3466,4,0,0,3,24,True,interface_dump|external_urls|file_path_hints|signature_blocks
knative-sandbox__eventing-kafka-broker-2811,go,medium,1181,706,3,2,0,1,4,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
knative-sandbox__eventing-kafka-broker-2853,go,medium,1492,1983,0,8,0,0,12,True,interface_dump|code_fences|signature_blocks
knative-sandbox__eventing-kafka-broker-2962,go,medium,9284,1742,2,4,0,0,8,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
knative-sandbox__eventing-kafka-broker-912,go,medium,889,33,3,0,0,0,0,True,external_urls
knative-sandbox__eventing-rabbitmq-868,go,medium,308,2405,0,0,0,0,20,True,interface_dump|signature_blocks
knative__client-1021,go,medium,826,1635,3,0,0,1,8,True,interface_dump|external_urls|file_path_hints|signature_blocks
knative__client-1027,go,medium,662,2062,0,2,0,0,12,True,interface_dump|code_fences|signature_blocks
knative__client-1094,go,medium,313,2276,0,0,0,0,12,True,interface_dump|signature_blocks
knative__client-1146,go,medium,201,33,0,0,0,0,0,False,
knative__client-1148,go,medium,193,33,0,0,0,0,0,False,
knative__client-1150,go,medium,190,33,0,0,0,0,0,False,
knative__client-1264,go,medium,1453,33,0,2,0,0,0,True,code_fences
knative__client-1276,go,medium,962,6275,0,8,0,0,48,True,interface_dump|code_fences|signature_blocks
knative__client-1289,go,medium,1244,33,0,2,0,0,0,True,code_fences
knative__client-1333,go,medium,2269,4024,5,0,0,2,28,True,interface_dump|external_urls|file_path_hints|signature_blocks
knative__client-1392,go,medium,378,1143,1,0,0,0,4,True,interface_dump|external_urls|signature_blocks
knative__client-1419,go,medium,1050,567,1,4,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
knative__client-1516,go,medium,1058,958,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
knative__client-1617,go,medium,1006,33,0,2,0,0,0,True,code_fences
knative__client-1643,go,medium,579,1325,0,0,0,0,8,True,interface_dump|signature_blocks
knative__client-1644,go,medium,670,1762,0,0,0,0,8,True,interface_dump|signature_blocks
knative__client-558,go,medium,620,1954,3,2,0,0,24,True,interface_dump|external_urls|code_fences|signature_blocks
knative__client-574,go,medium,177,1947,0,0,0,0,12,True,interface_dump|signature_blocks
knative__client-590,go,medium,264,2325,0,0,0,0,16,True,interface_dump|signature_blocks
knative__client-608,go,medium,717,33,1,0,0,1,0,True,external_urls|file_path_hints
knative__client-629,go,medium,325,2252,0,0,0,0,6,True,interface_dump|signature_blocks
knative__client-647,go,medium,973,1343,0,2,0,0,12,True,interface_dump|code_fences|signature_blocks
knative__client-665,go,medium,202,1221,0,0,0,0,4,True,interface_dump|signature_blocks
knative__client-666,go,medium,1837,2836,1,4,0,0,24,True,interface_dump|external_urls|code_fences|signature_blocks
knative__client-679,go,medium,682,1269,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
knative__client-682,go,medium,731,4557,0,0,0,0,24,True,interface_dump|signature_blocks
knative__client-696,go,medium,2852,1766,3,8,0,0,12,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
knative__client-745,go,medium,1237,1425,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
knative__client-836,go,medium,931,33,0,0,0,0,0,False,
knative__client-859,go,medium,736,2696,2,0,0,0,16,True,interface_dump|external_urls|signature_blocks
knative__client-880,go,medium,530,1983,0,0,0,0,8,True,interface_dump|signature_blocks
knative__client-896,go,medium,1800,1223,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
knative__client-924,go,medium,545,1403,0,0,0,0,4,True,interface_dump|signature_blocks
knative__client-980,go,medium,841,2069,1,0,0,0,12,True,interface_dump|external_urls|signature_blocks
knative__pkg-2036,go,medium,2405,2694,9,0,0,3,28,True,interface_dump|external_urls|file_path_hints|signature_blocks
knative__pkg-2402,go,medium,1408,2234,0,2,0,3,11,True,interface_dump|code_fences|file_path_hints|signature_blocks
knative__serving-11798,go,medium,709,33,0,0,0,0,0,False,
kong__kubernetes-ingress-controller-7538,go,medium,1435,2598,0,0,4,0,12,True,interface_dump|issue_template_boilerplate|signature_blocks
kong__kubernetes-ingress-controller-7583,go,medium,1696,1543,4,8,1,1,4,True,interface_dump|external_urls|code_fences|issue_template_boilerplate|file_path_hints|signature_blocks
kovetskiy__mark-248,go,medium,1060,33,0,2,0,0,0,True,code_fences
kovetskiy__mark-512,go,medium,4595,33,0,4,0,21,0,True,long_prompt|code_fences|file_path_hints
kovetskiy__mark-542,go,medium,601,850,0,0,0,0,4,True,interface_dump|signature_blocks
kubean-io__kubean-188,go,medium,407,2464,0,0,0,0,12,True,interface_dump|signature_blocks
kubeapps__kubeapps-3970,go,medium,576,33,1,0,0,0,0,True,external_urls
kubeapps__kubeapps-4359,go,medium,1201,33,1,0,0,0,0,True,external_urls
kubeclipper__kubeclipper-702,go,medium,1696,953,0,4,0,1,8,True,interface_dump|code_fences|file_path_hints|signature_blocks
kubermatic__kubermatic-10951,go,medium,3532,1709,2,4,0,1,8,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubermatic__kubermatic-11719,go,medium,260,3370,0,0,0,0,12,True,interface_dump|signature_blocks
kubermatic__kubermatic-11845,go,medium,1038,33,0,4,0,0,0,True,code_fences
kubermatic__kubermatic-11939,go,medium,1820,2140,1,2,0,0,6,True,interface_dump|external_urls|code_fences|signature_blocks
kubermatic__kubermatic-11996,go,medium,2708,2482,4,2,0,2,8,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubermatic__kubermatic-12347,go,medium,5089,33,1,6,0,0,0,True,long_prompt|external_urls|code_fences
kubermatic__kubermatic-13585,go,medium,1365,1024,1,0,0,0,4,True,interface_dump|external_urls|signature_blocks
kubermatic__kubermatic-14468,go,medium,2368,775,0,0,0,0,4,True,interface_dump|signature_blocks
kubermatic__kubermatic-5753,go,medium,99,6125,0,0,0,0,32,True,interface_dump|signature_blocks
kubermatic__kubermatic-5997,go,medium,414,850,0,0,2,0,4,True,interface_dump|issue_template_boilerplate|signature_blocks
kubermatic__kubermatic-6590,go,medium,226,2870,0,0,0,0,12,True,interface_dump|signature_blocks
kubermatic__kubermatic-6641,go,medium,1766,1611,0,0,0,0,8,True,interface_dump|signature_blocks
kubermatic__kubermatic-6668,go,medium,457,709,0,0,0,0,4,True,interface_dump|signature_blocks
kubermatic__kubermatic-6726,go,medium,361,793,0,0,0,0,4,True,interface_dump|signature_blocks
kubermatic__kubermatic-6754,go,medium,1998,969,2,4,1,1,4,True,interface_dump|external_urls|code_fences|issue_template_boilerplate|file_path_hints|signature_blocks
kubermatic__kubermatic-7179,go,medium,1470,3384,2,2,0,2,16,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubermatic__kubermatic-7839,go,medium,593,2158,0,0,0,0,12,True,interface_dump|signature_blocks
kubermatic__kubermatic-8559,go,medium,4324,643,1,2,0,21,4,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubermatic__kubermatic-8628,go,medium,1890,1591,0,4,0,0,8,True,interface_dump|code_fences|signature_blocks
kubermatic__kubermatic-9674,go,medium,1414,33,0,0,0,0,0,False,
kubernetes-csi__csi-driver-nfs-770,go,medium,1768,535,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
kubernetes-csi__external-attacher-193,go,medium,376,2119,0,0,0,0,8,True,interface_dump|signature_blocks
kubernetes-csi__external-attacher-209,go,medium,497,33,2,2,0,0,0,True,external_urls|code_fences
kubernetes-csi__external-attacher-213,go,medium,232,1432,0,0,0,0,4,True,interface_dump|signature_blocks
kubernetes-csi__external-provisioner-383,go,medium,289,3573,0,0,0,0,20,True,interface_dump|signature_blocks
kubernetes-csi__external-provisioner-387,go,medium,187,3045,1,0,0,0,8,True,interface_dump|external_urls|signature_blocks
kubernetes-csi__external-provisioner-612,go,medium,1652,4676,0,2,0,0,24,True,interface_dump|code_fences|signature_blocks
kubernetes-csi__external-provisioner-717,go,medium,1094,1007,3,0,0,3,4,True,interface_dump|external_urls|file_path_hints|signature_blocks
kubernetes-csi__external-snapshotter-1015,go,medium,1647,870,3,0,0,3,4,True,interface_dump|external_urls|file_path_hints|signature_blocks
kubernetes-csi__external-snapshotter-210,go,medium,396,1615,1,0,0,1,8,True,interface_dump|external_urls|file_path_hints|signature_blocks
kubernetes-csi__external-snapshotter-360,go,medium,4043,831,0,10,0,12,3,True,long_prompt|interface_dump|code_fences|file_path_hints|signature_blocks
kubernetes-csi__external-snapshotter-428,go,medium,490,905,2,0,0,1,4,True,interface_dump|external_urls|file_path_hints|signature_blocks
kubernetes-csi__external-snapshotter-573,go,medium,2762,927,1,8,0,3,4,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubernetes-incubator__external-dns-1018,go,medium,477,2088,1,0,0,1,4,True,interface_dump|external_urls|file_path_hints|signature_blocks
kubernetes-incubator__external-dns-1102,go,medium,330,1339,0,0,0,0,8,True,interface_dump|signature_blocks
kubernetes-sigs__aws-alb-ingress-controller-1459,go,medium,2130,1231,0,4,0,8,8,True,interface_dump|code_fences|file_path_hints|signature_blocks
kubernetes-sigs__azuredisk-csi-driver-657,go,medium,1471,1055,0,0,0,0,4,True,interface_dump|signature_blocks
kubernetes-sigs__azurefile-csi-driver-513,go,medium,949,962,1,0,0,0,8,True,interface_dump|external_urls|signature_blocks
kubernetes-sigs__cloud-provider-azure-1061,go,medium,1000,2258,2,4,0,0,16,True,interface_dump|external_urls|code_fences|signature_blocks
kubernetes-sigs__cloud-provider-azure-1090,go,medium,2095,1257,1,2,0,3,4,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubernetes-sigs__cloud-provider-azure-1105,go,medium,2095,1052,1,2,0,3,4,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubernetes-sigs__cloud-provider-azure-1107,go,medium,2095,33,1,2,0,3,0,True,external_urls|code_fences|file_path_hints
kubernetes-sigs__cloud-provider-azure-1981,go,medium,377,3530,0,0,0,0,12,True,interface_dump|signature_blocks
kubernetes-sigs__cloud-provider-azure-4234,go,medium,3824,33,6,0,0,4,0,True,long_prompt|external_urls|file_path_hints
kubernetes-sigs__cloud-provider-azure-4274,go,medium,1431,3263,1,2,0,0,16,True,interface_dump|external_urls|code_fences|signature_blocks
kubernetes-sigs__cloud-provider-azure-4275,go,medium,1431,3378,1,2,0,0,28,True,interface_dump|external_urls|code_fences|signature_blocks
kubernetes-sigs__cloud-provider-azure-540,go,medium,1915,33,3,2,0,0,0,True,external_urls|code_fences
kubernetes-sigs__cloud-provider-azure-7568,go,medium,1068,1102,2,0,0,1,3,True,interface_dump|external_urls|file_path_hints|signature_blocks
kubernetes-sigs__cloud-provider-azure-9159,go,medium,1027,4989,2,0,0,1,17,True,interface_dump|external_urls|file_path_hints|signature_blocks
kubernetes-sigs__cloud-provider-azure-9160,go,medium,1027,4921,2,0,0,1,17,True,interface_dump|external_urls|file_path_hints|signature_blocks
kubernetes-sigs__cluster-api-provider-azure-1824,go,medium,996,2124,0,0,0,0,8,True,interface_dump|signature_blocks
kubernetes-sigs__cluster-api-provider-kubevirt-151,go,medium,1946,3567,3,2,0,5,20,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubernetes-sigs__cluster-api-provider-kubevirt-159,go,medium,3210,904,2,8,0,2,4,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubernetes-sigs__cluster-api-provider-kubevirt-93,go,medium,624,1365,0,0,0,0,4,True,interface_dump|signature_blocks
kubernetes-sigs__controller-tools-413,go,medium,978,1762,0,4,0,0,12,True,interface_dump|code_fences|signature_blocks
kubernetes-sigs__controller-tools-469,go,medium,405,1806,0,0,0,0,8,True,interface_dump|signature_blocks
kubernetes-sigs__controller-tools-663,go,medium,2100,33,7,2,0,2,0,True,external_urls|code_fences|file_path_hints
kubernetes-sigs__krew-695,go,medium,552,801,1,2,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
kubernetes-sigs__kube-scheduler-simulator-418,go,medium,786,33,0,0,0,2,0,True,file_path_hints
kubernetes-sigs__kubefed-1400,go,medium,445,3986,0,0,0,0,18,True,interface_dump|signature_blocks
kubernetes-sigs__kueue-152,go,medium,388,2071,1,0,0,1,22,True,interface_dump|external_urls|file_path_hints|signature_blocks
kubernetes__cloud-provider-aws-667,go,medium,4681,1782,2,6,0,3,12,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubernetes__cloud-provider-aws-673,go,medium,3586,868,4,4,0,2,4,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubernetes__klog-157,go,medium,3857,33,0,8,0,2,0,True,long_prompt|code_fences|file_path_hints
kubernetes__klog-217,go,medium,885,33,2,2,0,3,0,True,external_urls|code_fences|file_path_hints
kubernetes__klog-279,go,medium,1069,33,1,2,0,5,0,True,external_urls|code_fences|file_path_hints
kubernetes__klog-303,go,medium,439,821,1,0,0,0,8,True,interface_dump|external_urls|signature_blocks
kubernetes__klog-368,go,medium,567,884,0,0,0,0,8,True,interface_dump|signature_blocks
kubernetes__kompose-2001,go,medium,851,33,0,4,0,0,0,True,code_fences
kubernetes__kops-10519,go,medium,2676,33,3,0,0,2,0,True,long_prompt|external_urls|file_path_hints
kubernetes__kops-11127,go,medium,1266,988,2,4,0,1,4,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubernetes__kops-14194,go,medium,7289,893,2,4,0,19,4,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
kubernetes__kops-14347,go,medium,5385,873,0,10,0,13,4,True,long_prompt|interface_dump|code_fences|file_path_hints|signature_blocks
kubernetes__kops-14513,go,medium,1544,33,3,2,0,0,0,True,external_urls|code_fences
kubernetes__kops-15389,go,medium,934,33,1,0,0,0,0,True,external_urls
kubernetes__kops-15623,go,medium,422,1767,0,0,0,0,4,True,interface_dump|signature_blocks
kubernetes__kops-16681,go,medium,2176,33,1,2,0,0,0,True,external_urls|code_fences
kubernetes__kops-17430,go,medium,2255,33,3,6,0,1,0,True,external_urls|code_fences|file_path_hints
kubernetes__kops-8074,go,medium,1903,657,0,2,0,5,4,True,interface_dump|code_fences|file_path_hints|signature_blocks
kubernetes__kops-9967,go,medium,3357,33,1,8,0,0,0,True,long_prompt|external_urls|code_fences
kubernetes__minikube-13782,go,medium,40335,1824,12,0,0,166,8,True,long_prompt|interface_dump|external_urls|file_path_hints|signature_blocks
kubernetes__minikube-14123,go,medium,1754,817,1,2,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
kubernetes__release-3971,go,medium,1005,33,3,0,0,0,0,True,external_urls
kubesphere__kubesphere-2672,go,medium,949,1065,3,0,0,0,4,True,interface_dump|external_urls|signature_blocks
kubevela__kubevela-6824,go,medium,2991,1827,0,6,0,0,8,True,long_prompt|interface_dump|code_fences|signature_blocks
kudobuilder__kuttl-483,go,medium,1624,971,1,2,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
kudobuilder__kuttl-560,go,medium,748,33,1,0,0,0,0,True,external_urls
kurtosis-tech__kurtosis-1446,go,medium,989,3151,1,0,0,0,12,True,interface_dump|external_urls|signature_blocks
kurtosis-tech__kurtosis-2071,go,medium,597,1862,1,0,0,0,8,True,interface_dump|external_urls|signature_blocks
kyleconroy__sqlc-336,go,medium,191,33,0,0,0,0,0,False,
kythe__kythe-5013,go,medium,312,33,0,0,0,0,0,False,
kyverno__chainsaw-2140,go,medium,2084,1087,0,2,1,0,4,True,interface_dump|code_fences|issue_template_boilerplate|signature_blocks
labstack__echo-1467,go,medium,1925,1877,0,4,3,0,12,True,interface_dump|code_fences|issue_template_boilerplate|signature_blocks
labstack__echo-1501,go,medium,1601,1814,3,6,0,1,12,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
labstack__echo-1563,go,medium,746,33,0,6,3,0,0,True,code_fences|issue_template_boilerplate
labstack__echo-1604,go,medium,538,1131,1,0,3,1,4,True,interface_dump|external_urls|issue_template_boilerplate|file_path_hints|signature_blocks
labstack__echo-1661,go,medium,2406,3314,0,4,3,9,24,True,interface_dump|code_fences|issue_template_boilerplate|file_path_hints|signature_blocks
labstack__echo-1669,go,medium,3068,33,8,8,3,0,0,True,long_prompt|external_urls|code_fences|issue_template_boilerplate
labstack__echo-1727,go,medium,3063,33,2,4,0,0,0,True,long_prompt|external_urls|code_fences
labstack__echo-1805,go,medium,3926,33,2,8,0,2,0,True,long_prompt|external_urls|code_fences|file_path_hints
labstack__echo-2047,go,medium,1165,33,2,2,0,0,0,True,external_urls|code_fences
liamg__tfsec-139,go,medium,381,33,0,2,0,0,0,True,code_fences
libgit2__git2go-446,go,medium,265,1897,0,0,0,0,12,True,interface_dump|signature_blocks
liftbridge-io__liftbridge-148,go,medium,1218,33,0,2,0,4,0,True,code_fences|file_path_hints
lightningnetwork__lnd-8998,go,medium,1996,4357,0,0,0,0,24,True,interface_dump|signature_blocks
lightningnetwork__lnd-9703,go,medium,1848,33,0,4,0,5,0,True,code_fences|file_path_hints
lightstep__otel-launcher-go-597,go,medium,289,1931,1,0,0,0,12,True,interface_dump|external_urls|signature_blocks
lima-vm__lima-3514,go,medium,1256,33,0,12,0,0,0,True,code_fences
lindell__multi-gitter-140,go,medium,404,3639,0,0,0,0,32,True,interface_dump|signature_blocks
lindell__multi-gitter-215,go,medium,2737,3462,1,6,0,5,20,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
lindell__multi-gitter-232,go,medium,310,1051,0,0,0,0,4,True,interface_dump|signature_blocks
lindell__multi-gitter-273,go,medium,1266,33,2,4,0,0,0,True,external_urls|code_fences
lindell__multi-gitter-397,go,medium,2261,978,4,0,0,0,4,True,interface_dump|external_urls|signature_blocks
line__line-bot-sdk-go-282,go,medium,1410,2977,0,8,0,0,43,True,interface_dump|code_fences|signature_blocks
linode__linode-cloud-controller-manager-109,go,medium,774,33,0,0,0,0,0,False,
looplab__eventhorizon-354,go,medium,638,1464,2,0,0,2,8,True,interface_dump|external_urls|file_path_hints|signature_blocks
luizalabs__teresa-470,go,medium,453,2264,0,0,0,0,12,True,interface_dump|signature_blocks
lyraproj__hiera-57,go,medium,1271,33,0,8,0,0,0,True,code_fences
mailgun__mailgun-go-218,go,medium,527,1116,1,2,0,0,8,True,interface_dump|external_urls|code_fences|signature_blocks
mailgun__mailgun-go-310,go,medium,541,1165,1,0,0,0,7,True,interface_dump|external_urls|signature_blocks
mainflux__mainflux-1615,go,medium,1479,33,4,2,0,0,0,True,external_urls|code_fences
markbates__goth-558,go,medium,288,33,1,0,0,0,0,True,external_urls
markus-wa__demoinfocs-golang-342,go,medium,3943,3251,3,4,0,2,21,True,long_prompt|interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
matrixorigin__matrixcube-349,go,medium,64,1201,0,0,0,0,8,True,interface_dump|signature_blocks
matrixorigin__matrixcube-391,go,medium,160,1378,0,0,0,0,8,True,interface_dump|signature_blocks
matrixorigin__matrixcube-484,go,medium,65,1393,0,0,0,0,12,True,interface_dump|signature_blocks
mattermost__mattermost-plugin-github-336,go,medium,675,991,0,0,0,0,4,True,interface_dump|signature_blocks
maypok86__otter-45,go,medium,987,657,0,2,0,0,4,True,interface_dump|code_fences|signature_blocks
mbrt__gmailctl-105,go,medium,693,2684,1,2,0,0,10,True,interface_dump|external_urls|code_fences|signature_blocks
mbrt__gmailctl-239,go,medium,713,814,1,4,0,0,4,True,interface_dump|external_urls|code_fences|signature_blocks
mbrt__gmailctl-245,go,medium,1015,33,0,2,0,0,0,True,code_fences
mbrt__gmailctl-409,go,medium,1969,3256,2,6,0,0,21,True,interface_dump|external_urls|code_fences|signature_blocks
mercari__tortoise-332,go,medium,231,975,0,0,0,0,4,True,interface_dump|signature_blocks
metal3-io__baremetal-operator-602,go,medium,3233,1972,7,2,0,0,8,True,long_prompt|interface_dump|external_urls|code_fences|signature_blocks
metal3-io__baremetal-operator-985,go,medium,335,2328,0,0,0,0,11,True,interface_dump|signature_blocks
mgechev__revive-1023,go,medium,2447,1170,0,8,0,10,12,True,interface_dump|code_fences|file_path_hints|signature_blocks
mgechev__revive-1024,go,medium,1022,33,2,6,0,2,0,True,external_urls|code_fences|file_path_hints
mgechev__revive-1048,go,medium,600,1365,2,0,0,0,8,True,interface_dump|external_urls|signature_blocks
mgechev__revive-1051,go,medium,2245,33,3,2,0,0,0,True,external_urls|code_fences
mgechev__revive-1154,go,medium,1086,2538,0,6,0,4,20,True,interface_dump|code_fences|file_path_hints|signature_blocks
mgechev__revive-1175,go,medium,1517,1039,0,6,0,7,8,True,interface_dump|code_fences|file_path_hints|signature_blocks
mgechev__revive-1209,go,medium,1026,33,2,6,0,0,0,True,external_urls|code_fences
mgechev__revive-1249,go,medium,609,1826,1,0,0,1,12,True,interface_dump|external_urls|file_path_hints|signature_blocks
mgechev__revive-1268,go,medium,1004,33,0,4,0,0,0,True,code_fences
mgechev__revive-1286,go,medium,898,33,0,6,0,2,0,True,code_fences|file_path_hints
mgechev__revive-1289,go,medium,930,1521,6,0,0,1,12,True,interface_dump|external_urls|file_path_hints|signature_blocks
mgechev__revive-1325,go,medium,1250,1702,1,4,0,1,12,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
mgechev__revive-1366,go,medium,1667,859,1,4,0,4,8,True,interface_dump|external_urls|code_fences|file_path_hints|signature_blocks
mgechev__revive-1408,go,medium,1601,1193,0,4,0,1,12,True,interface_dump|code_fences|file_path_hints|signature_blocks
mgechev__revive-406,go,medium,472,948,1,4,0,0,8,True,interface_dump|external_urls|code_fences|signature_blocks
mgechev__revive-411,go,medium,288,840,1,0,0,0,8,True,interface_dump|external_urls|signature_blocks
mgechev__revive-413,go,medium,435,868,0,2,0,0,8,True,interface_dump|code_fences|signature_blocks
