instance_id,repo,language,difficulty,confidence,created_at,base_commit,image_name,license,num_modified_files,num_modified_lines,fail_to_pass_count,pass_to_pass_count,pr_categories,pr_labels,pr_url
benhoyt__goawk-240,benhoyt/goawk,go,medium,0.96,2024-09-14 03:33:09,f39db9b8a29cde9ee966d36b8e313055ce667cfb,docker.io/swerebenchv2/benhoyt-goawk:240-f39db9b,MIT,1,18,4,3653,core_feat,,
benhoyt__goawk-241,benhoyt/goawk,go,medium,0.97,2024-09-14 04:36:50,6e1b1b4296ed36584d49218e0515688a20712eca,docker.io/swerebenchv2/benhoyt-goawk:241-6e1b1b4,MIT,1,2,2,3661,minor_bug,,
benhoyt__goawk-78,benhoyt/goawk,go,medium,0.97,2021-12-24 03:11:41,d7a956651fd601d9eefe18e65ad3fbcc4fa07260,docker.io/swerebenchv2/benhoyt-goawk:78-d7a9566,MIT,3,32,8,1744,minor_bug,,
benhoyt__goawk-83,benhoyt/goawk,go,medium,0.96,2022-01-02 21:44:06,9174a5b195e0f593e5778667cb6fe3af492a0ea4,docker.io/swerebenchv2/benhoyt-goawk:83-9174a5b,MIT,4,260,1286,508,core_feat,,
benthosdev__benthos-2193,benthosdev/benthos,go,medium,0.96,2023-10-29 21:36:14,7ae5fe618d1e0f501c3d61dfac63c67938d24667,docker.io/swerebenchv2/benthosdev-benthos:2193-7ae5fe6,,1,9,3,4,minor_bug,,
bitmaelum__bitmaelum-suite-202,bitmaelum/bitmaelum-suite,go,medium,0.97,2021-04-14 12:35:13,d70784c70d86f4ed9eac49d6583f3e3ae3a8c0b0,docker.io/swerebenchv2/bitmaelum-bitmaelum-suite:202-d70784c,MIT,7,193,7,0,core_feat,,
bluekeyes__go-gitdiff-32,bluekeyes/go-gitdiff,go,medium,0.97,2022-03-18 22:39:16,8764d8180fdd2a5100249b300011d61bb594c9cc,docker.io/swerebenchv2/bluekeyes-go-gitdiff:32-8764d81,MIT,5,388,277,0,core_feat,,
bluekeyes__go-gitdiff-36,bluekeyes/go-gitdiff,go,medium,0.97,2022-10-01 21:39:19,dc43dbf8c7a47db0157e6261151531db188b3e3f,docker.io/swerebenchv2/bluekeyes-go-gitdiff:36-dc43dbf,MIT,2,85,297,0,core_feat,,
bluekeyes__go-gitdiff-42,bluekeyes/go-gitdiff,go,medium,0.98,2024-03-07 05:31:30,13e8639a0b49cb49741b05f11ac52c530d2d38f0,docker.io/swerebenchv2/bluekeyes-go-gitdiff:42-13e8639,MIT,1,14,3,300,minor_bug,,
bluekeyes__go-gitdiff-44,bluekeyes/go-gitdiff,go,medium,0.97,2024-05-06 03:03:20,3f2ea5c16e0a9d685e1b91b6b8bfc0fbf4cb5d6a,docker.io/swerebenchv2/bluekeyes-go-gitdiff:44-3f2ea5c,MIT,2,172,8,302,edge_case_bug,,
bluenviron__gortsplib-316,bluenviron/gortsplib,go,medium,0.97,2023-06-17 09:33:37,50a4e51b9b503b313a7487136f87ec7a11e16f8c,docker.io/swerebenchv2/bluenviron-gortsplib:316-50a4e51,MIT,2,55,174,0,edge_case_bug,,
bombsimon__wsl-123,bombsimon/wsl,go,medium,0.96,2023-03-15 22:10:20,9f5e3296f6698425f5933696346fba743a297ca9,docker.io/swerebenchv2/bombsimon-wsl:123-9f5e329,MIT,1,10,1,12,core_feat,,
bombsimon__wsl-173,bombsimon/wsl,go,medium,0.97,2025-06-13 16:49:30,9bcfb8743c21086bee713c66887c62364cb25f29,docker.io/swerebenchv2/bombsimon-wsl:173-9bcfb87,MIT,2,100,3,37,core_feat,,
bombsimon__wsl-34,bombsimon/wsl,go,medium,0.97,2019-10-11 22:51:55,de564df7533ff19bf5eb7568eafb323fae0a9e5b,docker.io/swerebenchv2/bombsimon-wsl:34-de564df,MIT,2,29,64,0,core_feat,,
bombsimon__wsl-55,bombsimon/wsl,go,medium,0.98,2019-10-26 20:06:47,5f129ac854c2984b48977925160dfb7ba0f5a3b1,docker.io/swerebenchv2/bombsimon-wsl:55-5f129ac,MIT,1,35,2,69,edge_case_bug,,
borchero__switchboard-188,borchero/switchboard,go,medium,0.96,2025-04-21 16:33:01,b921f75f99905963e486aa8af0071debd838d489,docker.io/swerebenchv2/borchero-switchboard:188-b921f75,MIT,7,120,10,0,minor_bug,enhancement: New feature or request|breaking,
brimsec__zq-2077,brimsec/zq,go,medium,0.96,2021-02-05 21:43:18,29910cde8086f2077ea195b9c5225a9d70224838,docker.io/swerebenchv2/brimsec-zq:2077-29910cd,BSD-3-Clause,1,7,3,18,minor_bug,,
brimsec__zq-2194,brimsec/zq,go,medium,0.97,2021-02-22 15:58:50,dd0a6ce867775f7287eb3c7fa1aee7d3c47180dd,docker.io/swerebenchv2/brimsec-zq:2194-dd0a6ce,BSD-3-Clause,1,16,3,44,core_feat,,
brimsec__zq-2407,brimsec/zq,go,medium,0.96,2021-03-24 04:44:42,0e9a7ec94d98cfe88f14cd6547a8bf69e87bc93f,docker.io/swerebenchv2/brimsec-zq:2407-0e9a7ec,BSD-3-Clause,3,43,3,61,minor_bug,,
buchgr__bazel-remote-398,buchgr/bazel-remote,go,medium,0.97,2021-03-03 22:55:31,b193c830c19b3e1c9f896343f076a31fb4a86c9c,docker.io/swerebenchv2/buchgr-bazel-remote:398-b193c83,Apache-2.0,1,28,47,14,core_feat,,
buchgr__bazel-remote-583,buchgr/bazel-remote,go,medium,0.96,2022-09-26 19:57:36,8ac1f9007ce420ff62c7d0a136a0691da80b972c,docker.io/swerebenchv2/buchgr-bazel-remote:583-8ac1f90,Apache-2.0,1,19,16,67,regression_bug,,
buchgr__bazel-remote-595,buchgr/bazel-remote,go,medium,0.97,2022-10-23 11:25:48,bd74ab1f7293037cd3f70604cd19fe29c525f27b,docker.io/swerebenchv2/buchgr-bazel-remote:595-bd74ab1,Apache-2.0,7,93,29,55,core_feat,,
bufbuild__buf-3111,bufbuild/buf,go,medium,0.97,2024-06-25 15:53:32,a3f9ce0024325bbbef4a63ee897b4a5cb4fbc480,docker.io/swerebenchv2/bufbuild-buf:3111-a3f9ce0,Apache-2.0,4,83,1,172,regression_bug,,
bufbuild__buf-3665,bufbuild/buf,go,medium,0.97,2025-03-09 21:06:26,c5e4940ad7c2c2b3f630f679fb5cd5c862da1fa6,docker.io/swerebenchv2/bufbuild-buf:3665-c5e4940,Apache-2.0,10,53,5,178,minor_bug,,
buger__goreplay-882,buger/goreplay,go,medium,0.95,2021-01-12 18:19:32,a7aa5ac5b3eb459fb41dfd315720e2c7679d357e,docker.io/swerebenchv2/buger-goreplay:882-a7aa5ac,custom-check-github,2,15,3,75,minor_bug,,
buildpack__pack-382,buildpack/pack,go,medium,0.96,2019-11-11 20:28:24,314becb9fa36cf7a6696f5791073a671faec4fea,docker.io/swerebenchv2/buildpack-pack:382-314becb,Apache-2.0,2,21,14,0,core_feat,,
buildpack__pack-406,buildpack/pack,go,medium,0.96,2019-12-06 16:41:19,2dd526c82393b11fdedfd91e7a05fef67f30174a,docker.io/swerebenchv2/buildpack-pack:406-2dd526c,Apache-2.0,2,18,3,13,edge_case_bug,,
buildpacks__lifecycle-1309,buildpacks/lifecycle,go,medium,0.96,2024-03-04 15:39:44,f3f292c6b5435f22360eec7bd953ae40ea89b6ec,docker.io/swerebenchv2/buildpacks-lifecycle:1309-f3f292c,Apache-2.0,8,30,649,0,major_bug,,
buildpacks__lifecycle-1374,buildpacks/lifecycle,go,medium,0.97,2024-07-09 15:30:09,f2a3bd78a819d433eeee7561ec81c02e840db476,docker.io/swerebenchv2/buildpacks-lifecycle:1374-f2a3bd7,Apache-2.0,1,23,5,700,minor_bug,,
bwplotka__mdox-88,bwplotka/mdox,go,medium,0.99,2022-07-12 10:32:39,d39d57f434dd89a279ff267c96535a8f7eedb715,docker.io/swerebenchv2/bwplotka-mdox:88-d39d57f,Apache-2.0,3,38,1,16,core_feat,,
bytedance__sonic-803,bytedance/sonic,go,medium,0.97,2025-06-03 05:58:39,a5ac536f86e855ee984145f7426db6bb7998d858,docker.io/swerebenchv2/bytedance-sonic:803-a5ac536,Apache-2.0,2,16,2,760,minor_bug,,
caarlos0__env-223,caarlos0/env,go,medium,0.97,2022-05-11 19:05:55,863e59d4f5a5e16c6ff0223d6c774f407b07caa9,docker.io/swerebenchv2/caarlos0-env:223-863e59d,MIT,1,5,8,82,major_bug,bug|size/L,
caarlos0__env-297,caarlos0/env,go,medium,0.97,2024-03-16 16:11:10,222a9ffc94c56f8685d0e2c025702dda88e27afe,docker.io/swerebenchv2/caarlos0-env:297-222a9ff,MIT,1,10,22,103,minor_bug,bug|size/M,
caarlos0__env-321,caarlos0/env,go,medium,0.97,2024-08-06 19:27:17,68793c0696699b75cad4f91badb0ada6685bf6c3,docker.io/swerebenchv2/caarlos0-env:321-68793c0,MIT,3,10,1,163,regression_bug,bug|size/M,
carvel-dev__kapp-controller-1677,carvel-dev/kapp-controller,go,medium,0.96,2025-01-22 14:31:32,ad995709249084d6658d7cfc8214ef6d8eb22df1,docker.io/swerebenchv2/carvel-dev-kapp-controller:1677-ad99570,Apache-2.0,1,33,3,6,minor_bug,,
casbin__casbin-1307,casbin/casbin,go,medium,0.98,2023-08-25 15:02:08,e46d08ee10207a3fd89972e40590f794612e27d1,docker.io/swerebenchv2/casbin-casbin:1307-e46d08e,Apache-2.0,3,40,47,138,major_bug,,
casbin__casbin-392,casbin/casbin,go,medium,0.96,2020-03-20 02:48:57,53116d0ba1f07f0277b06a471922180977bc062c,docker.io/swerebenchv2/casbin-casbin:392-53116d0,Apache-2.0,3,73,11,94,minor_bug,,
casbin__casbin-490,casbin/casbin,go,medium,0.97,2020-06-11 05:39:06,b8d7ab23ce01affc757c077f38797768580e829a,docker.io/swerebenchv2/casbin-casbin:490-b8d7ab2,Apache-2.0,2,78,1,116,major_bug,,
cayleygraph__cayley-848,cayleygraph/cayley,go,medium,0.95,2019-10-05 19:59:26,419756507c2f3648aea58b5c9c39811f8c760a6b,docker.io/swerebenchv2/cayleygraph-cayley:848-4197565,Apache-2.0,3,82,5,1748,major_bug,,
celestiaorg__celestia-core-2044,celestiaorg/celestia-core,go,medium,0.97,2025-06-19 13:43:48,4752f63a9097c91df55eb5a9ea8b53fbc8e5bbf7,docker.io/swerebenchv2/celestiaorg-celestia-core:2044-4752f63,Apache-2.0,19,100,4,526,major_bug,ws: v4|backport-to-v0.38.x,
celestiaorg__celestia-core-2223,celestiaorg/celestia-core,go,medium,0.97,2025-07-22 13:27:05,98f30ad9a02369b0108bb8d65c990ce81a454daa,docker.io/swerebenchv2/celestiaorg-celestia-core:2223-98f30ad,Apache-2.0,13,56,353,180,core_feat,,
celestiaorg__celestia-node-4096,celestiaorg/celestia-node,go,medium,0.97,2025-02-07 11:20:33,482f452be6568f3112666178a06a92c517928fea,docker.io/swerebenchv2/celestiaorg-celestia-node:4096-482f452,Apache-2.0,1,10,1,16,critical_bug,kind:fix: Attached to bug-fixing PRs,
celestiaorg__nmt-179,celestiaorg/nmt,go,medium,0.97,2023-04-18 22:36:30,6cb81d0147bd593cf6c3be2c50570d25a0deb61c,docker.io/swerebenchv2/celestiaorg-nmt:179-6cb81d0,Apache-2.0,1,48,3,206,major_bug,enhancement: New feature or request,
celestiaorg__nmt-182,celestiaorg/nmt,go,medium,0.97,2023-04-25 21:18:15,21c6427c63e52f32c338426bc12fd7e5340a0100,docker.io/swerebenchv2/celestiaorg-nmt:182-21c6427,Apache-2.0,1,16,5,215,critical_bug,enhancement: New feature or request,
celestiaorg__nmt-291,celestiaorg/nmt,go,medium,0.97,2025-03-18 17:21:46,ca7cd2f2b0b0e18c9fc2f8e3c8b07756bbff0d88,docker.io/swerebenchv2/celestiaorg-nmt:291-ca7cd2f,Apache-2.0,1,206,386,2,core_feat,,
celestiaorg__nmt-90,celestiaorg/nmt,go,medium,0.97,2022-12-16 00:24:51,574ce4e11effdd8a5d5c35a6ed4e9282a3ae7f63,docker.io/swerebenchv2/celestiaorg-nmt:90-574ce4e,Apache-2.0,1,7,1,110,security_bug,,
census-instrumentation__opencensus-go-1183,census-instrumentation/opencensus-go,go,medium,0.96,2019-11-07 05:58:49,3b5a343282fe4b4fccdb0f24cbd1d7169d20858a,docker.io/swerebenchv2/census-instrumentation-opencensus-go:1183-3b5a343,Apache-2.0,3,8,29,48,minor_bug,cla: yes,
census-instrumentation__opencensus-service-119,census-instrumentation/opencensus-service,go,medium,0.96,2018-10-18 23:32:57,bced7a98a22403e2aa9eaf620f02f25f83b50fef,docker.io/swerebenchv2/census-instrumentation-opencensus-service:119-bced7a9,Apache-2.0,2,13,4,4,dev_ops_enh,cla: yes,
ceph__go-ceph-221,ceph/go-ceph,go,medium,0.97,2020-04-11 15:34:09,301d8e427fbd64889812346b994998b5b8e13fe8,docker.io/swerebenchv2/ceph-go-ceph:221-301d8e4,MIT,2,194,1,42,core_feat,,
ceph__go-ceph-407,ceph/go-ceph,go,medium,0.97,2020-11-30 21:34:45,36abb07dc509596d8615f28b37724d9b1be54535,docker.io/swerebenchv2/ceph-go-ceph:407-36abb07,MIT,4,81,66,75,core_feat,,
ceph__go-ceph-494,ceph/go-ceph,go,medium,0.97,2021-04-29 21:09:31,1c719b199e41ff855ec2400c230a5a6875024b07,docker.io/swerebenchv2/ceph-go-ceph:494-1c719b1,MIT,1,47,15,160,core_feat,,
cerbos__cerbos-2513,cerbos/cerbos,go,medium,0.97,2025-03-14 12:21:22,9bff4395498c44241ca210447e679f5f8217172f,docker.io/swerebenchv2/cerbos-cerbos:2513-9bff439,Apache-2.0,6,33,11,150,minor_bug,,
chainguard-dev__apko-465,chainguard-dev/apko,go,medium,0.97,2023-01-19 11:39:29,2169cdaeed82dc1d82736112339ad461916d0273,docker.io/swerebenchv2/chainguard-dev-apko:465-2169cda,Apache-2.0,2,85,1,68,regression_bug,,
chainguard-dev__apko-473,chainguard-dev/apko,go,medium,0.97,2023-01-22 15:26:32,1e6d15857bc71d09b4f5b41e0143c24fd5bb4eaf,docker.io/swerebenchv2/chainguard-dev-apko:473-1e6d158,Apache-2.0,2,116,29,42,core_feat,,
chainguard-dev__apko-633,chainguard-dev/apko,go,medium,0.97,2023-04-23 09:54:53,66070a941bd01e204c86f1dffd7275f253f82892,docker.io/swerebenchv2/chainguard-dev-apko:633-66070a9,Apache-2.0,1,55,69,74,major_bug,,
chainguard-dev__apko-825,chainguard-dev/apko,go,medium,0.97,2023-07-23 09:50:07,f3d4312565182143285545409b21bd12f0b1513a,docker.io/swerebenchv2/chainguard-dev-apko:825-f3d4312,Apache-2.0,4,89,9,50,major_bug,,
chainguard-dev__apko-853,chainguard-dev/apko,go,medium,0.97,2023-08-23 21:31:29,7391f81d74c544a37787c1da7dd5b462c99a342f,docker.io/swerebenchv2/chainguard-dev-apko:853-7391f81,Apache-2.0,1,13,1,58,minor_bug,,
chanzuckerberg__fogg-412,chanzuckerberg/fogg,go,medium,0.96,2020-03-05 18:27:12,be394fd399cefb1648c51c077396cd45803b724b,docker.io/swerebenchv2/chanzuckerberg-fogg:412-be394fd,MIT,1,21,9,137,dev_ops_enh,bot/merge,
chanzuckerberg__fogg-465,chanzuckerberg/fogg,go,medium,0.97,2020-04-21 20:44:20,eb6a4941892d2b1dc9e478a53e468e1378e12da7,docker.io/swerebenchv2/chanzuckerberg-fogg:465-eb6a494,MIT,1,13,12,129,dev_ops_enh,bot/merge,
chanzuckerberg__fogg-731,chanzuckerberg/fogg,go,medium,0.97,2022-09-19 01:07:39,75a4032858d69e4e3f1a2e82f9d8c60a07e2a2a7,docker.io/swerebenchv2/chanzuckerberg-fogg:731-75a4032,MIT,5,30,64,96,minor_bug,,
chanzuckerberg__terraform-provider-snowflake-768,chanzuckerberg/terraform-provider-snowflake,go,medium,0.97,2021-11-26 11:30:48,16363cfe9ea565e94b1cdc5814e31e95e1aa93b5,docker.io/swerebenchv2/chanzuckerberg-terraform-provider-snowflake:768-16363cf,MIT,3,27,11,3,core_feat,,
chanzuckerberg__terraform-provider-snowflake-990,chanzuckerberg/terraform-provider-snowflake,go,medium,0.96,2022-05-03 17:32:26,bf3482e4de81e96b31aec192a15f5bee33d34e78,docker.io/swerebenchv2/chanzuckerberg-terraform-provider-snowflake:990-bf3482e,MIT,2,80,14,3,major_bug,,
charmbracelet__bubbletea-215,charmbracelet/bubbletea,go,medium,0.97,2022-02-03 04:35:06,c5d3b1e1544ad9ed3099aeb966466981d67bdf69,docker.io/swerebenchv2/charmbracelet-bubbletea:215-c5d3b1e,MIT,8,163,95,0,minor_bug,bug: Something isn't working,
charmbracelet__bubbletea-455,charmbracelet/bubbletea,go,medium,0.97,2022-09-22 09:05:05,e9fe9426757ee2f032d0f6f5043787f21ec571c8,docker.io/swerebenchv2/charmbracelet-bubbletea:455-e9fe942,MIT,13,119,87,0,minor_bug,,
charmbracelet__bubbletea-467,charmbracelet/bubbletea,go,medium,0.97,2022-09-27 15:44:33,d20732aaea057d8858d2a9cd5a1e60a6831c4458,docker.io/swerebenchv2/charmbracelet-bubbletea:467-d20732a,MIT,1,8,6,91,minor_bug,bug: Something isn't working,
charmbracelet__bubbletea-570,charmbracelet/bubbletea,go,medium,0.97,2022-10-21 16:41:23,6d07f4a4105da34c8f890f17503ee17f5d7f79e3,docker.io/swerebenchv2/charmbracelet-bubbletea:570-6d07f4a,MIT,1,34,764,0,minor_bug,,
chef__automate-4110,chef/automate,go,medium,0.97,2020-07-21 20:28:04,57aa2e968ad51ce92f97ddfd3818114cd71d8d0d,docker.io/swerebenchv2/chef-automate:4110-57aa2e9,Apache-2.0,14,285,58,517,major_bug,,
cilium__ebpf-1769,cilium/ebpf,go,medium,0.97,2025-04-30 13:01:59,a396f37def8da05d2411027ffba7c848d8e851e9,docker.io/swerebenchv2/cilium-ebpf:1769-a396f37,MIT,14,119,13,742,core_feat,,
cli__cli-10324,cli/cli,go,medium,0.97,2025-01-28 18:55:05,de9971d71819edf9002454ddf495eeee7a40454e,docker.io/swerebenchv2/cli-cli:10324-de9971d,MIT,6,157,11,4023,core_feat,external: pull request originating outside of the CLI core team,
cli__cli-10363,cli/cli,go,medium,0.97,2025-02-03 10:58:10,4f80400a896ac10037090a6f7c78751adebd2e2c,docker.io/swerebenchv2/cli-cli:10363-4f80400,MIT,1,58,38,4016,core_feat,external: pull request originating outside of the CLI core team,
cli__cli-10398,cli/cli,go,medium,0.97,2025-02-08 13:46:03,55579582e28ee3c7c1259228dab9da8cfdee841f,docker.io/swerebenchv2/cli-cli:10398-5557958,MIT,3,53,67,3999,core_feat,external: pull request originating outside of the CLI core team,
cli__cli-10417,cli/cli,go,medium,0.96,2025-02-10 11:18:39,1710f7dace04a5a73480c1eb5d64f7151d39fee0,docker.io/swerebenchv2/cli-cli:10417-1710f7d,MIT,1,6,26,4043,minor_bug,external: pull request originating outside of the CLI core team,
cli__cli-10539,cli/cli,go,medium,0.97,2025-03-04 17:39:36,b8cf16dc2d4d8040470beba883847d002119925a,docker.io/swerebenchv2/cli-cli:10539-b8cf16d,MIT,3,11,52,4073,regression_bug,,
cli__cli-10625,cli/cli,go,medium,0.97,2025-03-18 03:20:19,234d2effd545fb9d72ea77aa648caa499aecaa6e,docker.io/swerebenchv2/cli-cli:10625-234d2ef,MIT,1,27,9,4137,regression_bug,,
cli__cli-10937,cli/cli,go,medium,0.96,2025-05-06 21:52:26,315876852a38c1c190ac817674e5b5a7655df43e,docker.io/swerebenchv2/cli-cli:10937-3158768,MIT,1,47,26,4346,ui_ux_feat,,
cli__cli-11038,cli/cli,go,medium,0.97,2025-05-29 03:17:19,d9d0e14e853a06c8d77ff85d84360cc5049ac286,docker.io/swerebenchv2/cli-cli:11038-d9d0e14,MIT,1,11,1,4634,major_bug,external: pull request originating outside of the CLI core team,
cloudflare__cloudflare-go-1088,cloudflare/cloudflare-go,go,medium,0.97,2022-09-18 10:46:41,bb37d69d588b2e2f1a7f1715b858fd123a158557,docker.io/swerebenchv2/cloudflare-cloudflare-go:1088-bb37d69,Apache-2.0,2,5,746,0,core_feat,workflow/pending-public-api: Indicates an issue or PR is awaiting the proposed change to have publicly documented API support.,
cloudflare__cloudflare-go-1222,cloudflare/cloudflare-go,go,medium,0.97,2023-02-28 12:58:29,f1357618a5e7b3479524e2e9d49ac82b346035dc,docker.io/swerebenchv2/cloudflare-cloudflare-go:1222-f135761,Apache-2.0,2,7,1,813,major_bug,,
cloudflare__cloudflare-go-1338,cloudflare/cloudflare-go,go,medium,0.97,2023-07-18 07:36:29,a6d449b740021e442e709c9526e13dda7a45768b,docker.io/swerebenchv2/cloudflare-cloudflare-go:1338-a6d449b,Apache-2.0,2,4,885,0,major_bug,,
cloudflare__cloudflare-go-1393,cloudflare/cloudflare-go,go,medium,0.98,2023-09-10 13:30:20,e1a7432711e5853bbf81a2c21e4b20cb523a9879,docker.io/swerebenchv2/cloudflare-cloudflare-go:1393-e1a7432,Apache-2.0,2,8,932,0,regression_bug,,
cloudflare__cloudflare-go-1480,cloudflare/cloudflare-go,go,medium,0.99,2024-01-17 16:35:36,1ad9c2ea2bf85682bb0b5e30e4561361d4894c0d,docker.io/swerebenchv2/cloudflare-cloudflare-go:1480-1ad9c2e,Apache-2.0,2,51,1051,0,major_bug,,
cloudflare__cloudflare-go-609,cloudflare/cloudflare-go,go,medium,0.98,2021-03-14 21:56:48,1dd2d1fe7d044b42d0b64c2f79b9e730c701ab75,docker.io/swerebenchv2/cloudflare-cloudflare-go:609-1dd2d1f,Apache-2.0,1,172,378,0,core_feat,,
cloudflare__cloudflare-go-636,cloudflare/cloudflare-go,go,medium,0.97,2021-05-13 13:55:12,b6be224245c122367f9f4b0545ad293e3fe00cde,docker.io/swerebenchv2/cloudflare-cloudflare-go:636-b6be224,Apache-2.0,1,16,420,0,core_feat,,
cloudflare__cloudflare-go-729,cloudflare/cloudflare-go,go,medium,0.97,2021-10-18 18:22:46,8cc8837a787fea3f21cd3eccfb39d0242c39aebe,docker.io/swerebenchv2/cloudflare-cloudflare-go:729-8cc8837,Apache-2.0,1,17,324,0,core_feat,workflow/pending-public-api: Indicates an issue or PR is awaiting the proposed change to have publicly documented API support.,
cloudflare__cloudflare-go-850,cloudflare/cloudflare-go,go,medium,0.97,2022-04-04 00:39:29,ae253f44ede9139cbdd8a3c9b82af30ecd83441d,docker.io/swerebenchv2/cloudflare-cloudflare-go:850-ae253f4,Apache-2.0,5,78,579,0,core_feat,,
cloudflare__cloudflare-go-967,cloudflare/cloudflare-go,go,medium,0.97,2022-07-02 18:16:42,38ee23beb571b8eb009c5cf34a9f96448f168287,docker.io/swerebenchv2/cloudflare-cloudflare-go:967-38ee23b,Apache-2.0,5,541,681,0,core_feat,,
cloudflare__cloudflare-go-971,cloudflare/cloudflare-go,go,medium,0.98,2022-07-03 12:52:24,1fc66a060f84894f40fda1141ddfe334af8b4533,docker.io/swerebenchv2/cloudflare-cloudflare-go:971-1fc66a0,Apache-2.0,1,44,694,0,core_feat,workflow/pending-public-api: Indicates an issue or PR is awaiting the proposed change to have publicly documented API support.,
clouditor__clouditor-1107,clouditor/clouditor,go,medium,0.97,2023-05-10 14:06:16,490816b872b6e291164f45067b6681671365c89f,docker.io/swerebenchv2/clouditor-clouditor:1107-490816b,Apache-2.0,3,18,49,664,critical_bug,api|internal|service/assessment|policies,
cloudspannerecosystem__harbourbridge-104,cloudspannerecosystem/harbourbridge,go,medium,0.96,2020-12-30 05:32:02,e24e392f6f0c2e15a136d81814122efb4c467368,docker.io/swerebenchv2/cloudspannerecosystem-harbourbridge:104-e24e392,Apache-2.0,6,84,6,133,core_feat,cla: yes: CLA signed,
cloudspannerecosystem__harbourbridge-138,cloudspannerecosystem/harbourbridge,go,medium,0.97,2021-05-26 07:52:02,8e7f280f5833dbdbcfa0c582c5bfcb7982bba3c7,docker.io/swerebenchv2/cloudspannerecosystem-harbourbridge:138-8e7f280,Apache-2.0,7,92,5,167,minor_bug,cla: yes: CLA signed,
cloudspannerecosystem__harbourbridge-214,cloudspannerecosystem/harbourbridge,go,medium,0.98,2021-11-03 09:44:49,a7798362f74545e0e6174fedf72cb99f68c52e04,docker.io/swerebenchv2/cloudspannerecosystem-harbourbridge:214-a779836,Apache-2.0,10,177,24,157,core_feat,cla: yes: CLA signed,
cloudspannerecosystem__harbourbridge-246,cloudspannerecosystem/harbourbridge,go,medium,0.97,2021-12-23 06:49:51,93a947422bee380ffa7bf0d954f2e8c98c6d1a76,docker.io/swerebenchv2/cloudspannerecosystem-harbourbridge:246-93a9474,Apache-2.0,4,22,6,184,minor_bug,,
cloudspannerecosystem__harbourbridge-42,cloudspannerecosystem/harbourbridge,go,medium,0.98,2020-02-12 02:12:04,532751d4f9c21ba72c0341766c7cad1f563ab1a9,docker.io/swerebenchv2/cloudspannerecosystem-harbourbridge:42-532751d,Apache-2.0,3,21,10,13,minor_bug,cla: yes: CLA signed,
cloudspannerecosystem__memefish-145,cloudspannerecosystem/memefish,go,medium,0.97,2024-10-19 09:31:27,ad392f19203b64436c2a14cf0f079cf949c4f899,docker.io/swerebenchv2/cloudspannerecosystem-memefish:145-ad392f1,MIT,3,7,23,688,minor_bug,,
cloudspannerecosystem__memefish-161,cloudspannerecosystem/memefish,go,medium,0.97,2024-10-21 15:58:10,f2d6500287917cf2a9cd08a62efe3f9e1a76a229,docker.io/swerebenchv2/cloudspannerecosystem-memefish:161-f2d6500,MIT,4,37,356,398,core_feat,,
cloudspannerecosystem__memefish-166,cloudspannerecosystem/memefish,go,medium,0.97,2024-10-21 21:50:38,c03c4deee3554101a802bc3c45c09acc9c17c3d0,docker.io/swerebenchv2/cloudspannerecosystem-memefish:166-c03c4de,MIT,5,184,342,394,core_feat,,
cloudspannerecosystem__memefish-182,cloudspannerecosystem/memefish,go,medium,0.96,2024-10-27 13:38:41,f9eeaa39b52e910701f8cdaa8862c5ae1e42e38f,docker.io/swerebenchv2/cloudspannerecosystem-memefish:182-f9eeaa3,MIT,2,42,12,777,critical_bug,,
cloudspannerecosystem__memefish-194,cloudspannerecosystem/memefish,go,medium,0.97,2024-11-05 20:34:34,2b2b4b23a1e7a3a4aeb5a7131c21f8460b01a0b2,docker.io/swerebenchv2/cloudspannerecosystem-memefish:194-2b2b4b2,MIT,4,42,394,448,core_feat,,
cloudspannerecosystem__memefish-197,cloudspannerecosystem/memefish,go,medium,0.97,2024-11-09 12:12:40,2b2b4b23a1e7a3a4aeb5a7131c21f8460b01a0b2,docker.io/swerebenchv2/cloudspannerecosystem-memefish:197-2b2b4b2,MIT,5,97,403,445,core_feat,,
cloudwego__hertz-1264,cloudwego/hertz,go,medium,0.97,2025-01-21 05:05:32,cf51853cc993d1f528fe9f097f51f9973a23d99e,docker.io/swerebenchv2/cloudwego-hertz:1264-cf51853,Apache-2.0,1,19,1,969,major_bug,,
cloudwego__hertz-514,cloudwego/hertz,go,medium,0.97,2023-01-05 02:48:45,16de10c02f9d73f4f2a938b57640f33a5523f19e,docker.io/swerebenchv2/cloudwego-hertz:514-16de10c,Apache-2.0,8,24,25,613,major_bug,,
cloudwego__hertz-876,cloudwego/hertz,go,medium,0.97,2023-07-28 08:22:46,3161f043a97d062f887fa2d8a9af9ca9bc96fc95,docker.io/swerebenchv2/cloudwego-hertz:876-3161f04,Apache-2.0,2,20,1,740,edge_case_bug,,
clusternet__clusternet-885,clusternet/clusternet,go,medium,0.97,2025-05-22 08:21:48,466b29bbca476764c3e269a993cdc20ff972a0f6,docker.io/swerebenchv2/clusternet-clusternet:885-466b29b,Apache-2.0,10,375,25,302,core_feat,kind/feature: New feature or request,
cockroachdb__pebble-2718,cockroachdb/pebble,go,medium,0.97,2023-07-10 17:14:28,2ad4e668b3f0ab0c12d0217c07d240fb9fc0eaf8,docker.io/swerebenchv2/cockroachdb-pebble:2718-2ad4e66,BSD-3-Clause,9,82,5,45,critical_bug,,
